iter;dataset;cls;method;param;value;score
1;bpic2011_f4;GLRM;all_agg;lambda0;0.0026359551990750795;0.279738176239616
1;bpic2011_f4;GLRM;all_agg;lambda1;0.005364020637901077;0.279738176239616
1;bpic2011_f4;GLRM;all_agg;0
1;bpic2011_f4;GLRM;all_agg;lambda0;0.0026359551990750795;0.5445556526994503
1;bpic2011_f4;GLRM;all_agg;lambda1;0.005364020637901077;0.5445556526994503
1;bpic2011_f4;GLRM;all_agg;0
1;bpic2011_f4;GLRM;all_agg;lambda0;0.0026359551990750795;0.8164073642390749
1;bpic2011_f4;GLRM;all_agg;lambda1;0.005364020637901077;0.8164073642390749
1;bpic2011_f4;GLRM;all_agg;0
2;bpic2011_f4;GLRM;all_agg;lambda0;0.005148827053490068;0.2782655259732222
2;bpic2011_f4;GLRM;all_agg;lambda1;0.005600217240356569;0.2782655259732222
2;bpic2011_f4;GLRM;all_agg;0
2;bpic2011_f4;GLRM;all_agg;lambda0;0.005148827053490068;0.5443208557560945
2;bpic2011_f4;GLRM;all_agg;lambda1;0.005600217240356569;0.5443208557560945
2;bpic2011_f4;GLRM;all_agg;0
2;bpic2011_f4;GLRM;all_agg;lambda0;0.005148827053490068;0.8181190892842327
2;bpic2011_f4;GLRM;all_agg;lambda1;0.005600217240356569;0.8181190892842327
2;bpic2011_f4;GLRM;all_agg;0
3;bpic2011_f4;GLRM;all_agg;lambda0;0.007097035562038828;0.2757071809966856
3;bpic2011_f4;GLRM;all_agg;lambda1;0.0012107679887075709;0.2757071809966856
3;bpic2011_f4;GLRM;all_agg;0
3;bpic2011_f4;GLRM;all_agg;lambda0;0.007097035562038828;0.5390724542540473
3;bpic2011_f4;GLRM;all_agg;lambda1;0.0012107679887075709;0.5390724542540473
3;bpic2011_f4;GLRM;all_agg;0
3;bpic2011_f4;GLRM;all_agg;lambda0;0.007097035562038828;0.8136298493029014
3;bpic2011_f4;GLRM;all_agg;lambda1;0.0012107679887075709;0.8136298493029014
3;bpic2011_f4;GLRM;all_agg;0
4;bpic2011_f4;GLRM;all_agg;lambda0;0.00398855884963697;0.278710458729223
4;bpic2011_f4;GLRM;all_agg;lambda1;0.00882991518208318;0.278710458729223
4;bpic2011_f4;GLRM;all_agg;0
4;bpic2011_f4;GLRM;all_agg;lambda0;0.00398855884963697;0.5447218157715552
4;bpic2011_f4;GLRM;all_agg;lambda1;0.00882991518208318;0.5447218157715552
4;bpic2011_f4;GLRM;all_agg;0
4;bpic2011_f4;GLRM;all_agg;lambda0;0.00398855884963697;0.819769659656331
4;bpic2011_f4;GLRM;all_agg;lambda1;0.00882991518208318;0.819769659656331
4;bpic2011_f4;GLRM;all_agg;0
