iter;dataset;cls;method;param;value;score
1;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.8179870735410893;0.23273170871468996
1;bpic2015_1_f2;XGB;all_index;learning_rate;0.3288348348160668;0.23273170871468996
1;bpic2015_1_f2;XGB;all_index;max_depth;8;0.23273170871468996
1;bpic2015_1_f2;XGB;all_index;min_child_weight;1;0.23273170871468996
1;bpic2015_1_f2;XGB;all_index;subsample;0.9745777856393305;0.23273170871468996
1;bpic2015_1_f2;XGB;all_index;0
1;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.8179870735410893;0.49535991018093767
1;bpic2015_1_f2;XGB;all_index;learning_rate;0.3288348348160668;0.49535991018093767
1;bpic2015_1_f2;XGB;all_index;max_depth;8;0.49535991018093767
1;bpic2015_1_f2;XGB;all_index;min_child_weight;1;0.49535991018093767
1;bpic2015_1_f2;XGB;all_index;subsample;0.9745777856393305;0.49535991018093767
1;bpic2015_1_f2;XGB;all_index;0
1;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.8179870735410893;0.7221222425958237
1;bpic2015_1_f2;XGB;all_index;learning_rate;0.3288348348160668;0.7221222425958237
1;bpic2015_1_f2;XGB;all_index;max_depth;8;0.7221222425958237
1;bpic2015_1_f2;XGB;all_index;min_child_weight;1;0.7221222425958237
1;bpic2015_1_f2;XGB;all_index;subsample;0.9745777856393305;0.7221222425958237
1;bpic2015_1_f2;XGB;all_index;0
2;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.55404684413016;0.24517993906198132
2;bpic2015_1_f2;XGB;all_index;learning_rate;0.2689454648351185;0.24517993906198132
2;bpic2015_1_f2;XGB;all_index;max_depth;28;0.24517993906198132
2;bpic2015_1_f2;XGB;all_index;min_child_weight;4;0.24517993906198132
2;bpic2015_1_f2;XGB;all_index;subsample;0.6821323160544785;0.24517993906198132
2;bpic2015_1_f2;XGB;all_index;0
2;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.55404684413016;0.5191429496303904
2;bpic2015_1_f2;XGB;all_index;learning_rate;0.2689454648351185;0.5191429496303904
2;bpic2015_1_f2;XGB;all_index;max_depth;28;0.5191429496303904
2;bpic2015_1_f2;XGB;all_index;min_child_weight;4;0.5191429496303904
2;bpic2015_1_f2;XGB;all_index;subsample;0.6821323160544785;0.5191429496303904
2;bpic2015_1_f2;XGB;all_index;0
2;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.55404684413016;0.7470975960454617
2;bpic2015_1_f2;XGB;all_index;learning_rate;0.2689454648351185;0.7470975960454617
2;bpic2015_1_f2;XGB;all_index;max_depth;28;0.7470975960454617
2;bpic2015_1_f2;XGB;all_index;min_child_weight;4;0.7470975960454617
2;bpic2015_1_f2;XGB;all_index;subsample;0.6821323160544785;0.7470975960454617
2;bpic2015_1_f2;XGB;all_index;0
3;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.981287476845671;0.24163233469278067
3;bpic2015_1_f2;XGB;all_index;learning_rate;0.7116111359928399;0.24163233469278067
3;bpic2015_1_f2;XGB;all_index;max_depth;21;0.24163233469278067
3;bpic2015_1_f2;XGB;all_index;min_child_weight;2;0.24163233469278067
3;bpic2015_1_f2;XGB;all_index;subsample;0.6148163583598245;0.24163233469278067
3;bpic2015_1_f2;XGB;all_index;0
3;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.981287476845671;0.5023395611994931
3;bpic2015_1_f2;XGB;all_index;learning_rate;0.7116111359928399;0.5023395611994931
3;bpic2015_1_f2;XGB;all_index;max_depth;21;0.5023395611994931
3;bpic2015_1_f2;XGB;all_index;min_child_weight;2;0.5023395611994931
3;bpic2015_1_f2;XGB;all_index;subsample;0.6148163583598245;0.5023395611994931
3;bpic2015_1_f2;XGB;all_index;0
3;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.981287476845671;0.733415535490289
3;bpic2015_1_f2;XGB;all_index;learning_rate;0.7116111359928399;0.733415535490289
3;bpic2015_1_f2;XGB;all_index;max_depth;21;0.733415535490289
3;bpic2015_1_f2;XGB;all_index;min_child_weight;2;0.733415535490289
3;bpic2015_1_f2;XGB;all_index;subsample;0.6148163583598245;0.733415535490289
3;bpic2015_1_f2;XGB;all_index;0
4;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.6030917501392087;0.24361924210809185
4;bpic2015_1_f2;XGB;all_index;learning_rate;0.06243406529531159;0.24361924210809185
4;bpic2015_1_f2;XGB;all_index;max_depth;10;0.24361924210809185
4;bpic2015_1_f2;XGB;all_index;min_child_weight;5;0.24361924210809185
4;bpic2015_1_f2;XGB;all_index;subsample;0.5473186965244072;0.24361924210809185
4;bpic2015_1_f2;XGB;all_index;0
4;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.6030917501392087;0.5185248405085489
4;bpic2015_1_f2;XGB;all_index;learning_rate;0.06243406529531159;0.5185248405085489
4;bpic2015_1_f2;XGB;all_index;max_depth;10;0.5185248405085489
4;bpic2015_1_f2;XGB;all_index;min_child_weight;5;0.5185248405085489
4;bpic2015_1_f2;XGB;all_index;subsample;0.5473186965244072;0.5185248405085489
4;bpic2015_1_f2;XGB;all_index;0
4;bpic2015_1_f2;XGB;all_index;colsample_bytree;0.6030917501392087;0.7511137668585918
4;bpic2015_1_f2;XGB;all_index;learning_rate;0.06243406529531159;0.7511137668585918
4;bpic2015_1_f2;XGB;all_index;max_depth;10;0.7511137668585918
4;bpic2015_1_f2;XGB;all_index;min_child_weight;5;0.7511137668585918
4;bpic2015_1_f2;XGB;all_index;subsample;0.5473186965244072;0.7511137668585918
4;bpic2015_1_f2;XGB;all_index;0
