iter;dataset;cls;method;param;value;score
1;bpic2011_f2;GLRM;all_index;lambda0;0.005634046666517947;0.28352680162168253
1;bpic2011_f2;GLRM;all_index;lambda1;0.00966604478243234;0.28352680162168253
1;bpic2011_f2;GLRM;all_index;0
1;bpic2011_f2;GLRM;all_index;lambda0;0.005634046666517947;0.5592452377699737
1;bpic2011_f2;GLRM;all_index;lambda1;0.00966604478243234;0.5592452377699737
1;bpic2011_f2;GLRM;all_index;0
1;bpic2011_f2;GLRM;all_index;lambda0;0.005634046666517947;0.8364431796767015
1;bpic2011_f2;GLRM;all_index;lambda1;0.00966604478243234;0.8364431796767015
1;bpic2011_f2;GLRM;all_index;0
2;bpic2011_f2;GLRM;all_index;lambda0;0.007163911693136263;0.28065478011430517
2;bpic2011_f2;GLRM;all_index;lambda1;0.0007394048685384255;0.28065478011430517
2;bpic2011_f2;GLRM;all_index;0
2;bpic2011_f2;GLRM;all_index;lambda0;0.007163911693136263;0.5624359881513842
2;bpic2011_f2;GLRM;all_index;lambda1;0.0007394048685384255;0.5624359881513842
2;bpic2011_f2;GLRM;all_index;0
2;bpic2011_f2;GLRM;all_index;lambda0;0.007163911693136263;0.8417895148064799
2;bpic2011_f2;GLRM;all_index;lambda1;0.0007394048685384255;0.8417895148064799
2;bpic2011_f2;GLRM;all_index;0
3;bpic2011_f2;GLRM;all_index;lambda0;0.006190770722793957;0.2836186405692588
3;bpic2011_f2;GLRM;all_index;lambda1;0.009730734361103026;0.2836186405692588
3;bpic2011_f2;GLRM;all_index;0
3;bpic2011_f2;GLRM;all_index;lambda0;0.006190770722793957;0.5694741696306622
3;bpic2011_f2;GLRM;all_index;lambda1;0.009730734361103026;0.5694741696306622
3;bpic2011_f2;GLRM;all_index;0
3;bpic2011_f2;GLRM;all_index;lambda0;0.006190770722793957;0.8415218184105787
3;bpic2011_f2;GLRM;all_index;lambda1;0.009730734361103026;0.8415218184105787
3;bpic2011_f2;GLRM;all_index;0
4;bpic2011_f2;GLRM;all_index;lambda0;0.0048872555217884224;0.28202661359145403
4;bpic2011_f2;GLRM;all_index;lambda1;0.003097592138228744;0.28202661359145403
4;bpic2011_f2;GLRM;all_index;0
4;bpic2011_f2;GLRM;all_index;lambda0;0.0048872555217884224;0.5657010161609284
4;bpic2011_f2;GLRM;all_index;lambda1;0.003097592138228744;0.5657010161609284
4;bpic2011_f2;GLRM;all_index;0
4;bpic2011_f2;GLRM;all_index;lambda0;0.0048872555217884224;0.8422801330316796
4;bpic2011_f2;GLRM;all_index;lambda1;0.003097592138228744;0.8422801330316796
4;bpic2011_f2;GLRM;all_index;0
