iter;dataset;cls;method;param;value;score
1;bpic2015_1_f2;RF;all_agg;max_features;0.949155571278661;0.3068584663141588
1;bpic2015_1_f2;RF;all_agg;0
1;bpic2015_1_f2;RF;all_agg;max_features;0.949155571278661;0.620996855345864
1;bpic2015_1_f2;RF;all_agg;0
1;bpic2015_1_f2;RF;all_agg;max_features;0.949155571278661;0.9261551677820554
1;bpic2015_1_f2;RF;all_agg;0
2;bpic2015_1_f2;RF;all_agg;max_features;0.3642646321089572;0.3087058969981505
2;bpic2015_1_f2;RF;all_agg;0
2;bpic2015_1_f2;RF;all_agg;max_features;0.3642646321089572;0.6260820990356636
2;bpic2015_1_f2;RF;all_agg;0
2;bpic2015_1_f2;RF;all_agg;max_features;0.3642646321089572;0.9302639575000152
2;bpic2015_1_f2;RF;all_agg;0
3;bpic2015_1_f2;RF;all_agg;max_features;0.22963271671964902;0.3094242997265298
3;bpic2015_1_f2;RF;all_agg;0
3;bpic2015_1_f2;RF;all_agg;max_features;0.22963271671964902;0.6267488974605105
3;bpic2015_1_f2;RF;all_agg;0
3;bpic2015_1_f2;RF;all_agg;max_features;0.22963271671964902;0.931259248523344
3;bpic2015_1_f2;RF;all_agg;0
4;bpic2015_1_f2;RF;all_agg;max_features;0.09463739304881447;0.3097938006828852
4;bpic2015_1_f2;RF;all_agg;0
4;bpic2015_1_f2;RF;all_agg;max_features;0.09463739304881447;0.6275609148407448
4;bpic2015_1_f2;RF;all_agg;0
4;bpic2015_1_f2;RF;all_agg;max_features;0.09463739304881447;0.9309157589360173
4;bpic2015_1_f2;RF;all_agg;0
