iter;dataset;cls;method;param;value;score
1;bpic2011_f3;XGB;all_agg;colsample_bytree;0.8179870735410893;0.3008814943462888
1;bpic2011_f3;XGB;all_agg;learning_rate;0.3288348348160668;0.3008814943462888
1;bpic2011_f3;XGB;all_agg;max_depth;8;0.3008814943462888
1;bpic2011_f3;XGB;all_agg;min_child_weight;1;0.3008814943462888
1;bpic2011_f3;XGB;all_agg;subsample;0.9745777856393305;0.3008814943462888
1;bpic2011_f3;XGB;all_agg;0
1;bpic2011_f3;XGB;all_agg;colsample_bytree;0.8179870735410893;0.6103699604145465
1;bpic2011_f3;XGB;all_agg;learning_rate;0.3288348348160668;0.6103699604145465
1;bpic2011_f3;XGB;all_agg;max_depth;8;0.6103699604145465
1;bpic2011_f3;XGB;all_agg;min_child_weight;1;0.6103699604145465
1;bpic2011_f3;XGB;all_agg;subsample;0.9745777856393305;0.6103699604145465
1;bpic2011_f3;XGB;all_agg;0
1;bpic2011_f3;XGB;all_agg;colsample_bytree;0.8179870735410893;0.9048577524635592
1;bpic2011_f3;XGB;all_agg;learning_rate;0.3288348348160668;0.9048577524635592
1;bpic2011_f3;XGB;all_agg;max_depth;8;0.9048577524635592
1;bpic2011_f3;XGB;all_agg;min_child_weight;1;0.9048577524635592
1;bpic2011_f3;XGB;all_agg;subsample;0.9745777856393305;0.9048577524635592
1;bpic2011_f3;XGB;all_agg;0
2;bpic2011_f3;XGB;all_agg;colsample_bytree;0.55404684413016;0.2984154530617957
2;bpic2011_f3;XGB;all_agg;learning_rate;0.2689454648351185;0.2984154530617957
2;bpic2011_f3;XGB;all_agg;max_depth;28;0.2984154530617957
2;bpic2011_f3;XGB;all_agg;min_child_weight;4;0.2984154530617957
2;bpic2011_f3;XGB;all_agg;subsample;0.6821323160544785;0.2984154530617957
2;bpic2011_f3;XGB;all_agg;0
2;bpic2011_f3;XGB;all_agg;colsample_bytree;0.55404684413016;0.6095911498381821
2;bpic2011_f3;XGB;all_agg;learning_rate;0.2689454648351185;0.6095911498381821
2;bpic2011_f3;XGB;all_agg;max_depth;28;0.6095911498381821
2;bpic2011_f3;XGB;all_agg;min_child_weight;4;0.6095911498381821
2;bpic2011_f3;XGB;all_agg;subsample;0.6821323160544785;0.6095911498381821
2;bpic2011_f3;XGB;all_agg;0
2;bpic2011_f3;XGB;all_agg;colsample_bytree;0.55404684413016;0.9050679636013926
2;bpic2011_f3;XGB;all_agg;learning_rate;0.2689454648351185;0.9050679636013926
2;bpic2011_f3;XGB;all_agg;max_depth;28;0.9050679636013926
2;bpic2011_f3;XGB;all_agg;min_child_weight;4;0.9050679636013926
2;bpic2011_f3;XGB;all_agg;subsample;0.6821323160544785;0.9050679636013926
2;bpic2011_f3;XGB;all_agg;0
3;bpic2011_f3;XGB;all_agg;colsample_bytree;0.981287476845671;0.2980128737380115
3;bpic2011_f3;XGB;all_agg;learning_rate;0.7116111359928399;0.2980128737380115
3;bpic2011_f3;XGB;all_agg;max_depth;21;0.2980128737380115
3;bpic2011_f3;XGB;all_agg;min_child_weight;2;0.2980128737380115
3;bpic2011_f3;XGB;all_agg;subsample;0.6148163583598245;0.2980128737380115
3;bpic2011_f3;XGB;all_agg;0
3;bpic2011_f3;XGB;all_agg;colsample_bytree;0.981287476845671;0.6079429233534326
3;bpic2011_f3;XGB;all_agg;learning_rate;0.7116111359928399;0.6079429233534326
3;bpic2011_f3;XGB;all_agg;max_depth;21;0.6079429233534326
3;bpic2011_f3;XGB;all_agg;min_child_weight;2;0.6079429233534326
3;bpic2011_f3;XGB;all_agg;subsample;0.6148163583598245;0.6079429233534326
3;bpic2011_f3;XGB;all_agg;0
3;bpic2011_f3;XGB;all_agg;colsample_bytree;0.981287476845671;0.8935896896701546
3;bpic2011_f3;XGB;all_agg;learning_rate;0.7116111359928399;0.8935896896701546
3;bpic2011_f3;XGB;all_agg;max_depth;21;0.8935896896701546
3;bpic2011_f3;XGB;all_agg;min_child_weight;2;0.8935896896701546
3;bpic2011_f3;XGB;all_agg;subsample;0.6148163583598245;0.8935896896701546
3;bpic2011_f3;XGB;all_agg;0
4;bpic2011_f3;XGB;all_agg;colsample_bytree;0.6030917501392087;0.30412874999394973
4;bpic2011_f3;XGB;all_agg;learning_rate;0.06243406529531159;0.30412874999394973
4;bpic2011_f3;XGB;all_agg;max_depth;10;0.30412874999394973
4;bpic2011_f3;XGB;all_agg;min_child_weight;5;0.30412874999394973
4;bpic2011_f3;XGB;all_agg;subsample;0.5473186965244072;0.30412874999394973
4;bpic2011_f3;XGB;all_agg;0
4;bpic2011_f3;XGB;all_agg;colsample_bytree;0.6030917501392087;0.6181764400148273
4;bpic2011_f3;XGB;all_agg;learning_rate;0.06243406529531159;0.6181764400148273
4;bpic2011_f3;XGB;all_agg;max_depth;10;0.6181764400148273
4;bpic2011_f3;XGB;all_agg;min_child_weight;5;0.6181764400148273
4;bpic2011_f3;XGB;all_agg;subsample;0.5473186965244072;0.6181764400148273
4;bpic2011_f3;XGB;all_agg;0
4;bpic2011_f3;XGB;all_agg;colsample_bytree;0.6030917501392087;0.919904298979321
4;bpic2011_f3;XGB;all_agg;learning_rate;0.06243406529531159;0.919904298979321
4;bpic2011_f3;XGB;all_agg;max_depth;10;0.919904298979321
4;bpic2011_f3;XGB;all_agg;min_child_weight;5;0.919904298979321
4;bpic2011_f3;XGB;all_agg;subsample;0.5473186965244072;0.919904298979321
4;bpic2011_f3;XGB;all_agg;0
