iter;dataset;cls;method;param;value;score
1;bpic2011_f1;GLRM;all_agg;lambda0;0.0020219967071441673;0.2897447895950153
1;bpic2011_f1;GLRM;all_agg;lambda1;0.007890286458031094;0.2897447895950153
1;bpic2011_f1;GLRM;all_agg;0
1;bpic2011_f1;GLRM;all_agg;lambda0;0.0020219967071441673;0.5801851004763635
1;bpic2011_f1;GLRM;all_agg;lambda1;0.007890286458031094;0.5801851004763635
1;bpic2011_f1;GLRM;all_agg;0
1;bpic2011_f1;GLRM;all_agg;lambda0;0.0020219967071441673;0.877656548800554
1;bpic2011_f1;GLRM;all_agg;lambda1;0.007890286458031094;0.877656548800554
1;bpic2011_f1;GLRM;all_agg;0
2;bpic2011_f1;GLRM;all_agg;lambda0;0.0011727201331374838;0.28740007211213875
2;bpic2011_f1;GLRM;all_agg;lambda1;0.0006340425650683901;0.28740007211213875
2;bpic2011_f1;GLRM;all_agg;0
2;bpic2011_f1;GLRM;all_agg;lambda0;0.0011727201331374838;0.5787219729729985
2;bpic2011_f1;GLRM;all_agg;lambda1;0.0006340425650683901;0.5787219729729985
2;bpic2011_f1;GLRM;all_agg;0
2;bpic2011_f1;GLRM;all_agg;lambda0;0.0011727201331374838;0.8756466235840131
2;bpic2011_f1;GLRM;all_agg;lambda1;0.0006340425650683901;0.8756466235840131
2;bpic2011_f1;GLRM;all_agg;0
3;bpic2011_f1;GLRM;all_agg;lambda0;0.005341343518449998;0.28974680930715335
3;bpic2011_f1;GLRM;all_agg;lambda1;0.00386462345424614;0.28974680930715335
3;bpic2011_f1;GLRM;all_agg;0
3;bpic2011_f1;GLRM;all_agg;lambda0;0.005341343518449998;0.5801871201885015
3;bpic2011_f1;GLRM;all_agg;lambda1;0.00386462345424614;0.5801871201885015
3;bpic2011_f1;GLRM;all_agg;0
3;bpic2011_f1;GLRM;all_agg;lambda0;0.005341343518449998;0.87765892578693
3;bpic2011_f1;GLRM;all_agg;lambda1;0.00386462345424614;0.87765892578693
3;bpic2011_f1;GLRM;all_agg;0
4;bpic2011_f1;GLRM;all_agg;lambda0;0.0023199899707093984;0.28974680930715335
4;bpic2011_f1;GLRM;all_agg;lambda1;0.006033313329782788;0.28974680930715335
4;bpic2011_f1;GLRM;all_agg;0
4;bpic2011_f1;GLRM;all_agg;lambda0;0.0023199899707093984;0.5801871201885015
4;bpic2011_f1;GLRM;all_agg;lambda1;0.006033313329782788;0.5801871201885015
4;bpic2011_f1;GLRM;all_agg;0
4;bpic2011_f1;GLRM;all_agg;lambda0;0.0023199899707093984;0.87765892578693
4;bpic2011_f1;GLRM;all_agg;lambda1;0.006033313329782788;0.87765892578693
4;bpic2011_f1;GLRM;all_agg;0
