iter;dataset;cls;method;param;value;score
1;bpic2011_f1;LR;all_index;C;13.47466713835983;0.2725100809934021
1;bpic2011_f1;LR;all_index;0
1;bpic2011_f1;LR;all_index;C;13.47466713835983;0.5519097067310316
1;bpic2011_f1;LR;all_index;0
1;bpic2011_f1;LR;all_index;C;13.47466713835983;0.840371959741046
1;bpic2011_f1;LR;all_index;0
2;bpic2011_f1;LR;all_index;C;-4.072061036731284;0.2792578130144612
2;bpic2011_f1;LR;all_index;0
2;bpic2011_f1;LR;all_index;C;-4.072061036731284;0.5656965002345627
2;bpic2011_f1;LR;all_index;0
2;bpic2011_f1;LR;all_index;C;-4.072061036731284;0.8649136325178293
2;bpic2011_f1;LR;all_index;0
3;bpic2011_f1;LR;all_index;C;-8.11101849841053;0.28465265348307983
3;bpic2011_f1;LR;all_index;0
3;bpic2011_f1;LR;all_index;C;-8.11101849841053;0.5808753986102175
3;bpic2011_f1;LR;all_index;0
3;bpic2011_f1;LR;all_index;C;-8.11101849841053;0.8845772683061662
3;bpic2011_f1;LR;all_index;0
4;bpic2011_f1;LR;all_index;C;-12.160878208535566;0.16666666666666666
4;bpic2011_f1;LR;all_index;0
4;bpic2011_f1;LR;all_index;C;-12.160878208535566;0.3333333333333333
4;bpic2011_f1;LR;all_index;0
4;bpic2011_f1;LR;all_index;C;-12.160878208535566;0.5
4;bpic2011_f1;LR;all_index;0
