iter;dataset;cls;method;param;value;score
1;traffic_fines_1;LR;all_index;C;13.47466713835983;0.27369602509938196
1;traffic_fines_1;LR;all_index;0
1;traffic_fines_1;LR;all_index;C;13.47466713835983;0.5473915227442099
1;traffic_fines_1;LR;all_index;0
1;traffic_fines_1;LR;all_index;C;13.47466713835983;0.820579653862402
1;traffic_fines_1;LR;all_index;0
2;traffic_fines_1;LR;all_index;C;-4.072061036731284;0.2737395224632597
2;traffic_fines_1;LR;all_index;0
2;traffic_fines_1;LR;all_index;C;-4.072061036731284;0.5474805964169226
2;traffic_fines_1;LR;all_index;0
2;traffic_fines_1;LR;all_index;C;-4.072061036731284;0.8207008472643591
2;traffic_fines_1;LR;all_index;0
3;traffic_fines_1;LR;all_index;C;-8.11101849841053;0.2736050764922106
3;traffic_fines_1;LR;all_index;0
3;traffic_fines_1;LR;all_index;C;-8.11101849841053;0.5471940134241927
3;traffic_fines_1;LR;all_index;0
3;traffic_fines_1;LR;all_index;C;-8.11101849841053;0.820213076804737
3;traffic_fines_1;LR;all_index;0
4;traffic_fines_1;LR;all_index;C;-12.160878208535566;0.26808577291670854
4;traffic_fines_1;LR;all_index;0
4;traffic_fines_1;LR;all_index;C;-12.160878208535566;0.5351710047323631
4;traffic_fines_1;LR;all_index;0
4;traffic_fines_1;LR;all_index;C;-12.160878208535566;0.801371198466751
4;traffic_fines_1;LR;all_index;0
