dataset;method;cls;nr_events;metric;score
bpic2011_f1;all_embeddings;LSTM;1;-1;auc;0.7455863079176624
bpic2011_f1;all_embeddings;LSTM;2;-1;auc;0.6702043402502771
bpic2011_f1;all_embeddings;LSTM;3;-1;auc;0.6404012689702477
bpic2011_f1;all_embeddings;LSTM;4;-1;auc;0.6487688713156005
bpic2011_f1;all_embeddings;LSTM;5;-1;auc;0.6434770169750144
bpic2011_f1;all_embeddings;LSTM;6;-1;auc;0.6914364079642421
bpic2011_f1;all_embeddings;LSTM;7;-1;auc;0.6511484823625923
bpic2011_f1;all_embeddings;LSTM;8;-1;auc;0.740146750524109
bpic2011_f1;all_embeddings;LSTM;9;-1;auc;0.7304232804232804
bpic2011_f1;all_embeddings;LSTM;10;-1;auc;0.7286243386243387
bpic2011_f1;all_embeddings;LSTM;11;-1;auc;0.7195346320346321
bpic2011_f1;all_embeddings;LSTM;12;-1;auc;0.7129870129870131
bpic2011_f1;all_embeddings;LSTM;13;-1;auc;0.7039956212370004
bpic2011_f1;all_embeddings;LSTM;14;-1;auc;0.7022702104097454
bpic2011_f1;all_embeddings;LSTM;15;-1;auc;0.7122369878183832
bpic2011_f1;all_embeddings;LSTM;16;-1;auc;0.7186046511627908
bpic2011_f1;all_embeddings;LSTM;17;-1;auc;0.7335084973166368
bpic2011_f1;all_embeddings;LSTM;18;-1;auc;0.7407200357781754
bpic2011_f1;all_embeddings;LSTM;19;-1;auc;0.7399886877828054
bpic2011_f1;all_embeddings;LSTM;20;-1;auc;0.7549019607843137
bpic2011_f1;all_embeddings;LSTM;21;-1;auc;0.7693529411764705
bpic2011_f1;all_embeddings;LSTM;22;-1;auc;0.7830200501253133
bpic2011_f1;all_embeddings;LSTM;23;-1;auc;0.7952898550724637
bpic2011_f1;all_embeddings;LSTM;24;-1;auc;0.8036383092562868
bpic2011_f1;all_embeddings;LSTM;25;-1;auc;0.8142186452045607
bpic2011_f1;all_embeddings;LSTM;26;-1;auc;0.8369047619047619
bpic2011_f1;all_embeddings;LSTM;27;-1;auc;0.8647694225176568
bpic2011_f1;all_embeddings;LSTM;28;-1;auc;0.8488313008130082
bpic2011_f1;all_embeddings;LSTM;29;-1;auc;0.8395061728395061
bpic2011_f1;all_embeddings;LSTM;30;-1;auc;0.867003367003367
bpic2011_f1;all_embeddings;LSTM;31;-1;auc;0.893125
bpic2011_f1;all_embeddings;LSTM;32;-1;auc;0.9249639249639251
bpic2011_f1;all_embeddings;LSTM;33;-1;auc;0.9249639249639249
bpic2011_f1;all_embeddings;LSTM;34;-1;auc;0.9116541353383458
bpic2011_f1;all_embeddings;LSTM;35;-1;auc;0.9118421052631579
bpic2011_f1;all_embeddings;LSTM;36;-1;auc;0.9067567567567567
bpic2011_f1;all_embeddings;LSTM;-1;auc;0.7550430009586171
event columns:;13;  case columns:;6;  control columns:;1
parsimony event;13;parsimony case;6;parsimony control;1
FC event;0.04152099321333088;FC case;0.039724203621721674;FC control;0.03979997185751242
monotonicity;0.39445067988555543
LOD;1.4142135623730951
