dataset;method;cls;nr_events;metric;score
bpic2015_3_f2;all_embeddings;LSTM;1;-1;auc;0.5895147378684467
bpic2015_3_f2;all_embeddings;LSTM;2;-1;auc;0.6524413110327758
bpic2015_3_f2;all_embeddings;LSTM;3;-1;auc;0.6730293257331433
bpic2015_3_f2;all_embeddings;LSTM;4;-1;auc;0.6696917422935574
bpic2015_3_f2;all_embeddings;LSTM;5;-1;auc;0.6790772042028324
bpic2015_3_f2;all_embeddings;LSTM;6;-1;auc;0.6846495255586165
bpic2015_3_f2;all_embeddings;LSTM;7;-1;auc;0.6988924780802954
bpic2015_3_f2;all_embeddings;LSTM;8;-1;auc;0.6954933954933955
bpic2015_3_f2;all_embeddings;LSTM;9;-1;auc;0.7348873348873349
bpic2015_3_f2;all_embeddings;LSTM;10;-1;auc;0.7318025616994689
bpic2015_3_f2;all_embeddings;LSTM;11;-1;auc;0.7301285102332222
bpic2015_3_f2;all_embeddings;LSTM;12;-1;auc;0.7722513089005235
bpic2015_3_f2;all_embeddings;LSTM;13;-1;auc;0.7877201332698716
bpic2015_3_f2;all_embeddings;LSTM;14;-1;auc;0.8721690590111643
bpic2015_3_f2;all_embeddings;LSTM;15;-1;auc;0.9333012666345999
bpic2015_3_f2;all_embeddings;LSTM;16;-1;auc;0.9609587942921276
bpic2015_3_f2;all_embeddings;LSTM;17;-1;auc;0.9974346641013307
bpic2015_3_f2;all_embeddings;LSTM;18;-1;auc;0.9990379990379991
bpic2015_3_f2;all_embeddings;LSTM;19;-1;auc;0.9994388327721662
bpic2015_3_f2;all_embeddings;LSTM;20;-1;auc;0.9998396665063332
bpic2015_3_f2;all_embeddings;LSTM;21;-1;auc;0.9999194068343004
bpic2015_3_f2;all_embeddings;LSTM;22;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;23;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;24;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;25;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;26;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;27;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;28;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;29;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;30;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;31;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;32;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;33;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;34;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;35;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;36;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;37;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;38;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;39;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;40;-1;auc;1.0
bpic2015_3_f2;all_embeddings;LSTM;-1;auc;0.9456436593515414
event columns:;11;  case columns:;18;  control columns:;1
parsimony event;11;parsimony case;1;parsimony control;1
FC event;0.02467795664925533;FC case;0.012672598803945685;FC control;0.024872153644679252
monotonicity;0.4306910257273225
LOD;0.0
