dataset;method;cls;nr_events;metric;score
bpic2015_2_f2;all_embeddings;LSTM;1;-1;auc;0.7033846153846153
bpic2015_2_f2;all_embeddings;LSTM;2;-1;auc;0.7369600000000001
bpic2015_2_f2;all_embeddings;LSTM;3;-1;auc;0.76096
bpic2015_2_f2;all_embeddings;LSTM;4;-1;auc;0.7552000000000001
bpic2015_2_f2;all_embeddings;LSTM;5;-1;auc;0.7552000000000001
bpic2015_2_f2;all_embeddings;LSTM;6;-1;auc;0.77952
bpic2015_2_f2;all_embeddings;LSTM;7;-1;auc;0.78976
bpic2015_2_f2;all_embeddings;LSTM;8;-1;auc;0.7696774193548387
bpic2015_2_f2;all_embeddings;LSTM;9;-1;auc;0.7314516129032258
bpic2015_2_f2;all_embeddings;LSTM;10;-1;auc;0.7217741935483871
bpic2015_2_f2;all_embeddings;LSTM;11;-1;auc;0.7214516129032258
bpic2015_2_f2;all_embeddings;LSTM;12;-1;auc;0.7314754098360656
bpic2015_2_f2;all_embeddings;LSTM;13;-1;auc;0.7386776859504132
bpic2015_2_f2;all_embeddings;LSTM;14;-1;auc;0.8249586776859503
bpic2015_2_f2;all_embeddings;LSTM;15;-1;auc;0.8494214876033058
bpic2015_2_f2;all_embeddings;LSTM;16;-1;auc;0.9259504132231405
bpic2015_2_f2;all_embeddings;LSTM;17;-1;auc;0.9376859504132231
bpic2015_2_f2;all_embeddings;LSTM;18;-1;auc;0.9866115702479338
bpic2015_2_f2;all_embeddings;LSTM;19;-1;auc;0.9873333333333333
bpic2015_2_f2;all_embeddings;LSTM;20;-1;auc;0.9869791666666666
bpic2015_2_f2;all_embeddings;LSTM;21;-1;auc;0.990036231884058
bpic2015_2_f2;all_embeddings;LSTM;22;-1;auc;0.9930580928023383
bpic2015_2_f2;all_embeddings;LSTM;23;-1;auc;0.9936061381074168
bpic2015_2_f2;all_embeddings;LSTM;24;-1;auc;0.9937888198757764
bpic2015_2_f2;all_embeddings;LSTM;25;-1;auc;0.9934234563390574
bpic2015_2_f2;all_embeddings;LSTM;26;-1;auc;0.9937888198757764
bpic2015_2_f2;all_embeddings;LSTM;27;-1;auc;0.9941541834124954
bpic2015_2_f2;all_embeddings;LSTM;28;-1;auc;0.9941541834124954
bpic2015_2_f2;all_embeddings;LSTM;29;-1;auc;0.9941541834124954
bpic2015_2_f2;all_embeddings;LSTM;30;-1;auc;0.9941541834124954
bpic2015_2_f2;all_embeddings;LSTM;31;-1;auc;0.994336865180855
bpic2015_2_f2;all_embeddings;LSTM;32;-1;auc;0.9946573323507737
bpic2015_2_f2;all_embeddings;LSTM;33;-1;auc;0.9942888725128961
bpic2015_2_f2;all_embeddings;LSTM;34;-1;auc;0.9950257921886515
bpic2015_2_f2;all_embeddings;LSTM;35;-1;auc;0.9950257921886515
bpic2015_2_f2;all_embeddings;LSTM;36;-1;auc;0.9946573323507738
bpic2015_2_f2;all_embeddings;LSTM;37;-1;auc;0.9950257921886515
bpic2015_2_f2;all_embeddings;LSTM;38;-1;auc;0.9952100221075904
bpic2015_2_f2;all_embeddings;LSTM;39;-1;auc;0.9951848998459168
bpic2015_2_f2;all_embeddings;LSTM;40;-1;auc;0.9953775038520801
bpic2015_2_f2;all_embeddings;LSTM;-1;auc;0.9433710133190784
event columns:;11;  case columns:;17;  control columns:;1
parsimony event;11;parsimony case;1;parsimony control;1
FC event;0.012564273390389314;FC case;0.012606979962076565;FC control;0.012718017048463417
monotonicity;0.4986671947452447
LOD;1.4142135623730951
