dataset;method;cls;nr_events;metric;score
bpic2011_f3;all_agg;RF;1;-1;auc;0.9266810344827585
bpic2011_f3;all_agg;RF;2;-1;auc;0.9492760222201985
bpic2011_f3;all_agg;RF;3;-1;auc;0.944620253164557
bpic2011_f3;all_agg;RF;4;-1;auc;0.942612488033188
bpic2011_f3;all_agg;RF;5;-1;auc;0.943377034358047
bpic2011_f3;all_agg;RF;6;-1;auc;0.9354430379746835
bpic2011_f3;all_agg;RF;7;-1;auc;0.9394474196689387
bpic2011_f3;all_agg;RF;8;-1;auc;0.9581401178092493
bpic2011_f3;all_agg;RF;9;-1;auc;0.9897856874295025
bpic2011_f3;all_agg;RF;10;-1;auc;0.9984960521368592
bpic2011_f3;all_agg;RF;11;-1;auc;0.9991049737885181
bpic2011_f3;all_agg;RF;12;-1;auc;0.9991049737885181
bpic2011_f3;all_agg;RF;13;-1;auc;0.9992967651195499
bpic2011_f3;all_agg;RF;14;-1;auc;0.999608508417069
bpic2011_f3;all_agg;RF;15;-1;auc;0.9996085084170689
bpic2011_f3;all_agg;RF;16;-1;auc;0.999603489294211
bpic2011_f3;all_agg;RF;17;-1;auc;0.9994713190589479
bpic2011_f3;all_agg;RF;18;-1;auc;0.999603489294211
bpic2011_f3;all_agg;RF;19;-1;auc;0.9994517543859649
bpic2011_f3;all_agg;RF;20;-1;auc;0.9992961711711712
bpic2011_f3;all_agg;RF;21;-1;auc;0.9993961352657006
bpic2011_f3;all_agg;RF;22;-1;auc;0.999043062200957
bpic2011_f3;all_agg;RF;23;-1;auc;0.9990846681922197
bpic2011_f3;all_agg;RF;24;-1;auc;0.997545008183306
bpic2011_f3;all_agg;RF;25;-1;auc;0.9960106382978723
bpic2011_f3;all_agg;RF;26;-1;auc;0.9969604863221885
bpic2011_f3;all_agg;RF;27;-1;auc;0.9981481481481481
bpic2011_f3;all_agg;RF;28;-1;auc;1.0
bpic2011_f3;all_agg;RF;29;-1;auc;0.9977272727272727
bpic2011_f3;all_agg;RF;30;-1;auc;0.9971590909090908
bpic2011_f3;all_agg;RF;31;-1;auc;0.9970588235294118
bpic2011_f3;all_agg;RF;-1;auc;0.988749937170508
event columns:;132;  case columns:;670;  control columns:;166
parsimony event;0.9090909090909091;parsimony case;1.0;parsimony control;0.9698795180722891
FC event;0.169664758789861;FC case;0.31112019623875714;FC control;0.3119378577269011
monotonicity;0.12515232223259906
shap event;1;shap case;5;shap control;4feature_event;1;feature_case;9;feature_control;0
