dataset;method;cls;nr_events;metric;score
bpic2015_1_f2;all_index;XGB;1;-1;auc;0.6283386752136753
bpic2015_1_f2;all_index;XGB;2;-1;auc;0.6193910256410257
bpic2015_1_f2;all_index;XGB;3;-1;auc;0.6386217948717949
bpic2015_1_f2;all_index;XGB;4;-1;auc;0.6532805429864253
bpic2015_1_f2;all_index;XGB;5;-1;auc;0.6414027149321267
bpic2015_1_f2;all_index;XGB;6;-1;auc;0.6481900452488687
bpic2015_1_f2;all_index;XGB;7;-1;auc;0.6484728506787331
bpic2015_1_f2;all_index;XGB;8;-1;auc;0.642816742081448
bpic2015_1_f2;all_index;XGB;9;-1;auc;0.636029411764706
bpic2015_1_f2;all_index;XGB;10;-1;auc;0.6356367789834381
bpic2015_1_f2;all_index;XGB;11;-1;auc;0.6467704728950404
bpic2015_1_f2;all_index;XGB;12;-1;auc;0.6447058823529411
bpic2015_1_f2;all_index;XGB;13;-1;auc;0.6467617349970292
bpic2015_1_f2;all_index;XGB;14;-1;auc;0.6501877346683353
bpic2015_1_f2;all_index;XGB;15;-1;auc;0.6550511508951407
bpic2015_1_f2;all_index;XGB;16;-1;auc;0.6722689075630253
bpic2015_1_f2;all_index;XGB;17;-1;auc;0.7382029734970912
bpic2015_1_f2;all_index;XGB;18;-1;auc;0.7528089887640449
bpic2015_1_f2;all_index;XGB;19;-1;auc;0.7743983957219251
bpic2015_1_f2;all_index;XGB;20;-1;auc;0.7795193312434693
bpic2015_1_f2;all_index;XGB;21;-1;auc;0.7969348659003831
bpic2015_1_f2;all_index;XGB;22;-1;auc;0.7972831765935214
bpic2015_1_f2;all_index;XGB;23;-1;auc;0.8032044583768722
bpic2015_1_f2;all_index;XGB;24;-1;auc;0.810518982932776
bpic2015_1_f2;all_index;XGB;25;-1;auc;0.8066875653082549
bpic2015_1_f2;all_index;XGB;26;-1;auc;0.8143168604651163
bpic2015_1_f2;all_index;XGB;27;-1;auc;0.8340773809523809
bpic2015_1_f2;all_index;XGB;28;-1;auc;0.8381024096385543
bpic2015_1_f2;all_index;XGB;29;-1;auc;0.8392319277108433
bpic2015_1_f2;all_index;XGB;30;-1;auc;0.8467620481927711
bpic2015_1_f2;all_index;XGB;31;-1;auc;0.8456554878048781
bpic2015_1_f2;all_index;XGB;32;-1;auc;0.8550781250000001
bpic2015_1_f2;all_index;XGB;33;-1;auc;0.8588186007540846
bpic2015_1_f2;all_index;XGB;34;-1;auc;0.8548237476808906
bpic2015_1_f2;all_index;XGB;35;-1;auc;0.8591617933723196
bpic2015_1_f2;all_index;XGB;36;-1;auc;0.854757085020243
bpic2015_1_f2;all_index;XGB;37;-1;auc;0.8494736842105264
bpic2015_1_f2;all_index;XGB;38;-1;auc;0.8505555555555555
bpic2015_1_f2;all_index;XGB;39;-1;auc;0.8446376811594202
bpic2015_1_f2;all_index;XGB;40;-1;auc;0.8446376811594202
bpic2015_1_f2;all_index;XGB;-1;auc;0.7444749896584184
event columns:;1733;  case columns:;35;  control columns:;2448
parsimony event;0.20023081361800346;parsimony case;0.5142857142857142;parsimony control;0.04656862745098039
FC event;0.4185808039376538;FC case;0.1876538146021329;FC control;0.3191140278917145
monotonicity;0.7704777616480366
shap event;6;shap case;3;shap control;1feature_event;2;feature_case;4;feature_control;4
