dataset;method;cls;nr_events;metric;score
bpic2011_f1;all_index;RF;1;-1;auc;0.8843574126898466
bpic2011_f1;all_index;RF;2;-1;auc;0.8758910185331854
bpic2011_f1;all_index;RF;3;-1;auc;0.8630712509645888
bpic2011_f1;all_index;RF;4;-1;auc;0.8413012221423437
bpic2011_f1;all_index;RF;5;-1;auc;0.8178046919702461
bpic2011_f1;all_index;RF;6;-1;auc;0.80323039414872
bpic2011_f1;all_index;RF;7;-1;auc;0.8048605414273995
bpic2011_f1;all_index;RF;8;-1;auc;0.8930817610062893
bpic2011_f1;all_index;RF;9;-1;auc;0.9114285714285714
bpic2011_f1;all_index;RF;10;-1;auc;0.9175132275132275
bpic2011_f1;all_index;RF;11;-1;auc;0.916125541125541
bpic2011_f1;all_index;RF;12;-1;auc;0.9130411255411256
bpic2011_f1;all_index;RF;13;-1;auc;0.910071154898741
bpic2011_f1;all_index;RF;14;-1;auc;0.9088039867109635
bpic2011_f1;all_index;RF;15;-1;auc;0.9069767441860465
bpic2011_f1;all_index;RF;16;-1;auc;0.9047065337763012
bpic2011_f1;all_index;RF;17;-1;auc;0.8995415921288015
bpic2011_f1;all_index;RF;18;-1;auc;0.8969700357781754
bpic2011_f1;all_index;RF;19;-1;auc;0.8951357466063348
bpic2011_f1;all_index;RF;20;-1;auc;0.8983852364475202
bpic2011_f1;all_index;RF;21;-1;auc;0.8999411764705882
bpic2011_f1;all_index;RF;22;-1;auc;0.8989974937343358
bpic2011_f1;all_index;RF;23;-1;auc;0.8954451345755694
bpic2011_f1;all_index;RF;24;-1;auc;0.9017522739432852
bpic2011_f1;all_index;RF;25;-1;auc;0.8931086519114687
bpic2011_f1;all_index;RF;26;-1;auc;0.8967857142857142
bpic2011_f1;all_index;RF;27;-1;auc;0.8813876194432904
bpic2011_f1;all_index;RF;28;-1;auc;0.9059959349593496
bpic2011_f1;all_index;RF;29;-1;auc;0.8950617283950618
bpic2011_f1;all_index;RF;30;-1;auc;0.8804713804713804
bpic2011_f1;all_index;RF;31;-1;auc;0.8975
bpic2011_f1;all_index;RF;32;-1;auc;0.9177489177489178
bpic2011_f1;all_index;RF;33;-1;auc;0.9163059163059163
bpic2011_f1;all_index;RF;34;-1;auc;0.8984962406015038
bpic2011_f1;all_index;RF;35;-1;auc;0.8947368421052632
bpic2011_f1;all_index;RF;36;-1;auc;0.8918918918918919
bpic2011_f1;all_index;RF;-1;auc;0.8941983720668147
event columns:;2248;  case columns:;730;  control columns:;2368
parsimony event;0.8180604982206405;parsimony case;1.0;parsimony control;0.7512668918918919
FC event;0.2654100866021396;FC case;0.39395483104092377;FC control;0.3452199015112922
monotonicity;0.1006974253465533
shap event;5;shap case;4;shap control;1feature_event;2;feature_case;6;feature_control;2
