dataset;method;cls;nr_events;metric;score
bpic2015_2_f2;all_agg;XGB;1;-1;auc;0.8200000000000001
bpic2015_2_f2;all_agg;XGB;2;-1;auc;0.8025599999999999
bpic2015_2_f2;all_agg;XGB;3;-1;auc;0.8416
bpic2015_2_f2;all_agg;XGB;4;-1;auc;0.84096
bpic2015_2_f2;all_agg;XGB;5;-1;auc;0.8368
bpic2015_2_f2;all_agg;XGB;6;-1;auc;0.8432000000000001
bpic2015_2_f2;all_agg;XGB;7;-1;auc;0.8416
bpic2015_2_f2;all_agg;XGB;8;-1;auc;0.8383870967741935
bpic2015_2_f2;all_agg;XGB;9;-1;auc;0.8354838709677419
bpic2015_2_f2;all_agg;XGB;10;-1;auc;0.8374193548387097
bpic2015_2_f2;all_agg;XGB;11;-1;auc;0.8264516129032258
bpic2015_2_f2;all_agg;XGB;12;-1;auc;0.8383606557377049
bpic2015_2_f2;all_agg;XGB;13;-1;auc;0.8290909090909091
bpic2015_2_f2;all_agg;XGB;14;-1;auc;0.8849586776859505
bpic2015_2_f2;all_agg;XGB;15;-1;auc;0.9051239669421487
bpic2015_2_f2;all_agg;XGB;16;-1;auc;0.9381818181818181
bpic2015_2_f2;all_agg;XGB;17;-1;auc;0.95900826446281
bpic2015_2_f2;all_agg;XGB;18;-1;auc;0.95900826446281
bpic2015_2_f2;all_agg;XGB;19;-1;auc;0.9743333333333333
bpic2015_2_f2;all_agg;XGB;20;-1;auc;0.9611111111111111
bpic2015_2_f2;all_agg;XGB;21;-1;auc;0.976449275362319
bpic2015_2_f2;all_agg;XGB;22;-1;auc;0.9751552795031057
bpic2015_2_f2;all_agg;XGB;23;-1;auc;0.979539641943734
bpic2015_2_f2;all_agg;XGB;24;-1;auc;0.9912312751187432
bpic2015_2_f2;all_agg;XGB;25;-1;auc;0.9923273657289003
bpic2015_2_f2;all_agg;XGB;26;-1;auc;0.9937888198757764
bpic2015_2_f2;all_agg;XGB;27;-1;auc;0.9948849104859335
bpic2015_2_f2;all_agg;XGB;28;-1;auc;0.9948849104859334
bpic2015_2_f2;all_agg;XGB;29;-1;auc;0.9963463646328097
bpic2015_2_f2;all_agg;XGB;30;-1;auc;0.9963463646328097
bpic2015_2_f2;all_agg;XGB;31;-1;auc;0.9970770917062477
bpic2015_2_f2;all_agg;XGB;32;-1;auc;0.9970523212969786
bpic2015_2_f2;all_agg;XGB;33;-1;auc;0.9970523212969786
bpic2015_2_f2;all_agg;XGB;34;-1;auc;0.9996315401621224
bpic2015_2_f2;all_agg;XGB;35;-1;auc;0.9996315401621223
bpic2015_2_f2;all_agg;XGB;36;-1;auc;0.9996315401621223
bpic2015_2_f2;all_agg;XGB;37;-1;auc;0.9996315401621224
bpic2015_2_f2;all_agg;XGB;38;-1;auc;0.9996315401621223
bpic2015_2_f2;all_agg;XGB;39;-1;auc;0.9996147919876733
bpic2015_2_f2;all_agg;XGB;40;-1;auc;0.9996147919876733
bpic2015_2_f2;all_agg;XGB;-1;auc;0.9565201514747528
event columns:;68;  case columns:;23;  control columns:;300
parsimony event;60;parsimony case;20;parsimony control;80
FC event;26.844014510278114;FC case;26.0321299015374;FC control;92.96942477111763
monotonicity;0.40503424676047894
LOD;0.0
