dataset;method;cls;nr_events;metric;score
bpic2011_f2;all_index;XGB;1;-1;auc;0.866517588371893
bpic2011_f2;all_index;XGB;2;-1;auc;0.8574891774891775
bpic2011_f2;all_index;XGB;3;-1;auc;0.848300635534678
bpic2011_f2;all_index;XGB;4;-1;auc;0.8490259740259739
bpic2011_f2;all_index;XGB;5;-1;auc;0.8457542457542458
bpic2011_f2;all_index;XGB;6;-1;auc;0.8428888184985746
bpic2011_f2;all_index;XGB;7;-1;auc;0.8448949424559181
bpic2011_f2;all_index;XGB;8;-1;auc;0.8511323387356445
bpic2011_f2;all_index;XGB;9;-1;auc;0.8795749704840614
bpic2011_f2;all_index;XGB;10;-1;auc;0.8929913062144467
bpic2011_f2;all_index;XGB;11;-1;auc;0.9088707902267223
bpic2011_f2;all_index;XGB;12;-1;auc;0.9122826326216157
bpic2011_f2;all_index;XGB;13;-1;auc;0.9116439116439117
bpic2011_f2;all_index;XGB;14;-1;auc;0.9187840290381126
bpic2011_f2;all_index;XGB;15;-1;auc;0.921166061705989
bpic2011_f2;all_index;XGB;16;-1;auc;0.9210526315789473
bpic2011_f2;all_index;XGB;17;-1;auc;0.921166061705989
bpic2011_f2;all_index;XGB;18;-1;auc;0.9213929219600726
bpic2011_f2;all_index;XGB;19;-1;auc;0.9251716247139588
bpic2011_f2;all_index;XGB;20;-1;auc;0.9251716247139589
bpic2011_f2;all_index;XGB;21;-1;auc;0.9249427917620138
bpic2011_f2;all_index;XGB;22;-1;auc;0.9291320406278855
bpic2011_f2;all_index;XGB;23;-1;auc;0.9291320406278855
bpic2011_f2;all_index;XGB;24;-1;auc;0.928187134502924
bpic2011_f2;all_index;XGB;25;-1;auc;0.928187134502924
bpic2011_f2;all_index;XGB;26;-1;auc;0.928187134502924
bpic2011_f2;all_index;XGB;27;-1;auc;0.9260078662733531
bpic2011_f2;all_index;XGB;28;-1;auc;0.9262152777777778
bpic2011_f2;all_index;XGB;29;-1;auc;0.9263888888888889
bpic2011_f2;all_index;XGB;30;-1;auc;0.9263888888888889
bpic2011_f2;all_index;XGB;31;-1;auc;0.9234144395692063
bpic2011_f2;all_index;XGB;32;-1;auc;0.9223407164342358
bpic2011_f2;all_index;XGB;33;-1;auc;0.9243853630646084
bpic2011_f2;all_index;XGB;34;-1;auc;0.9232234432234432
bpic2011_f2;all_index;XGB;35;-1;auc;0.9224489795918367
bpic2011_f2;all_index;XGB;36;-1;auc;0.9238960225493267
bpic2011_f2;all_index;XGB;37;-1;auc;0.926809074350058
bpic2011_f2;all_index;XGB;38;-1;auc;0.9260622281699565
bpic2011_f2;all_index;XGB;39;-1;auc;0.9299863387978141
bpic2011_f2;all_index;XGB;40;-1;auc;0.9299863387978141
bpic2011_f2;all_index;XGB;-1;auc;0.902794586969258
event columns:;2660;  case columns:;760;  control columns:;3139
parsimony event;0.11578947368421053;parsimony case;0.10394736842105264;parsimony control;0.03504300732717426
FC event;0.21577203445990722;FC case;0.1945659377070908;FC control;0.1410205434062293
monotonicity;0.6750605719689119
shap event;3;shap case;6;shap control;1feature_event;1;feature_case;7;feature_control;2
