dataset;method;cls;nr_events;metric;score
bpic2011_f2;all_index;RF;1;-1;auc;0.9238410596026491
bpic2011_f2;all_index;RF;2;-1;auc;0.91995670995671
bpic2011_f2;all_index;RF;3;-1;auc;0.9047158515243623
bpic2011_f2;all_index;RF;4;-1;auc;0.8843582887700534
bpic2011_f2;all_index;RF;5;-1;auc;0.8736763236763236
bpic2011_f2;all_index;RF;6;-1;auc;0.8611023123218245
bpic2011_f2;all_index;RF;7;-1;auc;0.8402491817125963
bpic2011_f2;all_index;RF;8;-1;auc;0.8469464419877643
bpic2011_f2;all_index;RF;9;-1;auc;0.92513684662445
bpic2011_f2;all_index;RF;10;-1;auc;0.9417731029301277
bpic2011_f2;all_index;RF;11;-1;auc;0.9514087607307946
bpic2011_f2;all_index;RF;12;-1;auc;0.9563614351749945
bpic2011_f2;all_index;RF;13;-1;auc;0.9624264624264623
bpic2011_f2;all_index;RF;14;-1;auc;0.9600158802177858
bpic2011_f2;all_index;RF;15;-1;auc;0.9609800362976406
bpic2011_f2;all_index;RF;16;-1;auc;0.9610367513611614
bpic2011_f2;all_index;RF;17;-1;auc;0.9600725952813067
bpic2011_f2;all_index;RF;18;-1;auc;0.9593920145190562
bpic2011_f2;all_index;RF;19;-1;auc;0.9580091533180778
bpic2011_f2;all_index;RF;20;-1;auc;0.9564645308924484
bpic2011_f2;all_index;RF;21;-1;auc;0.9560068649885582
bpic2011_f2;all_index;RF;22;-1;auc;0.9552169898430286
bpic2011_f2;all_index;RF;23;-1;auc;0.9538319482917821
bpic2011_f2;all_index;RF;24;-1;auc;0.9535672514619883
bpic2011_f2;all_index;RF;25;-1;auc;0.9525730994152046
bpic2011_f2;all_index;RF;26;-1;auc;0.9519883040935672
bpic2011_f2;all_index;RF;27;-1;auc;0.9520034414945919
bpic2011_f2;all_index;RF;28;-1;auc;0.9507068452380952
bpic2011_f2;all_index;RF;29;-1;auc;0.950189393939394
bpic2011_f2;all_index;RF;30;-1;auc;0.9499368686868688
bpic2011_f2;all_index;RF;31;-1;auc;0.9490759207552186
bpic2011_f2;all_index;RF;32;-1;auc;0.9487968280010938
bpic2011_f2;all_index;RF;33;-1;auc;0.947041166380789
bpic2011_f2;all_index;RF;34;-1;auc;0.9457875457875458
bpic2011_f2;all_index;RF;35;-1;auc;0.944368858654573
bpic2011_f2;all_index;RF;36;-1;auc;0.9443313498277481
bpic2011_f2;all_index;RF;37;-1;auc;0.9454379864215929
bpic2011_f2;all_index;RF;38;-1;auc;0.944463031114085
bpic2011_f2;all_index;RF;39;-1;auc;0.945099043715847
bpic2011_f2;all_index;RF;40;-1;auc;0.9450136612021858
bpic2011_f2;all_index;RF;-1;auc;0.9389235845095979
event columns:;2660;  case columns:;760;  control columns:;3139
parsimony event;0.774812030075188;parsimony case;1.0;parsimony control;0.6288626951258363
FC event;0.15904572564612326;FC case;0.12339297548045063;FC control;0.4666666666666667
monotonicity;0.05801798477447845
shap event;4;shap case;5;shap control;1feature_event;1;feature_case;9;feature_control;0
