dataset;method;cls;nr_events;metric;score
bpic2011_f3;all_index;RF;1;-1;auc;0.9453448275862069
bpic2011_f3;all_index;RF;2;-1;auc;0.9426281759402604
bpic2011_f3;all_index;RF;3;-1;auc;0.9174663127807269
bpic2011_f3;all_index;RF;4;-1;auc;0.9092117859802149
bpic2011_f3;all_index;RF;5;-1;auc;0.8988471971066907
bpic2011_f3;all_index;RF;6;-1;auc;0.8817962628089211
bpic2011_f3;all_index;RF;7;-1;auc;0.8728700097370983
bpic2011_f3;all_index;RF;8;-1;auc;0.9011154279984961
bpic2011_f3;all_index;RF;9;-1;auc;0.9740568993608223
bpic2011_f3;all_index;RF;10;-1;auc;0.9901616743952877
bpic2011_f3;all_index;RF;11;-1;auc;0.9936069556322721
bpic2011_f3;all_index;RF;12;-1;auc;0.9945019818437539
bpic2011_f3;all_index;RF;13;-1;auc;0.9934790947449175
bpic2011_f3;all_index;RF;14;-1;auc;0.9938666318674149
bpic2011_f3;all_index;RF;15;-1;auc;0.9933446430901735
bpic2011_f3;all_index;RF;16;-1;auc;0.9925323817076395
bpic2011_f3;all_index;RF;17;-1;auc;0.9917393602960612
bpic2011_f3;all_index;RF;18;-1;auc;0.9920037007665874
bpic2011_f3;all_index;RF;19;-1;auc;0.9910910087719299
bpic2011_f3;all_index;RF;20;-1;auc;0.9906390765765766
bpic2011_f3;all_index;RF;21;-1;auc;0.9893568840579711
bpic2011_f3;all_index;RF;22;-1;auc;0.9854066985645933
bpic2011_f3;all_index;RF;23;-1;auc;0.974370709382151
bpic2011_f3;all_index;RF;24;-1;auc;0.9566284779050735
bpic2011_f3;all_index;RF;25;-1;auc;0.9348404255319149
bpic2011_f3;all_index;RF;26;-1;auc;0.9369300911854104
bpic2011_f3;all_index;RF;27;-1;auc;0.9305555555555556
bpic2011_f3;all_index;RF;28;-1;auc;0.9372659176029962
bpic2011_f3;all_index;RF;29;-1;auc;0.9340909090909091
bpic2011_f3;all_index;RF;30;-1;auc;0.9204545454545455
bpic2011_f3;all_index;RF;31;-1;auc;0.9191176470588235
bpic2011_f3;all_index;RF;-1;auc;0.967785935883615
event columns:;1871;  case columns:;670;  control columns:;1980
parsimony event;0.7584179583110636;parsimony case;1.0;parsimony control;0.6797979797979798
FC event;0.1839738348323794;FC case;0.20237121831561733;FC control;0.09341782502044153
monotonicity;0.08913770810173245
shap event;4;shap case;5;shap control;1feature_event;3;feature_case;4;feature_control;3
